epoch: 16, step: 26, time: 1.5, train: 103.057, valid: 28.658, train_acc: 0.188, valid_acc: 0.182
epoch: 269, step: 279, time: 5.4, train: 5.346, valid: 4.375, train_acc: 0.290, valid_acc: 0.276
epoch: 270, step: 280, time: 0.4, train: 5.428, valid: 4.357, train_acc: 0.289, valid_acc: 0.267
epoch: 271, step: 281, time: 5.4, train: 5.253, valid: 4.342, train_acc: 0.276, valid_acc: 0.261
epoch: 272, step: 282, time: 0.4, train: 4.938, valid: 4.289, train_acc: 0.312, valid_acc: 0.268
epoch: 273, step: 283, time: 5.4, train: 4.986, valid: 4.230, train_acc: 0.300, valid_acc: 0.272
epoch: 274, step: 284, time: 0.4, train: 5.057, valid: 4.128, train_acc: 0.279, valid_acc: 0.292
epoch: 275, step: 285, time: 5.5, train: 5.519, valid: 4.083, train_acc: 0.261, valid_acc: 0.274
epoch: 276, step: 286, time: 0.4, train: 4.903, valid: 4.023, train_acc: 0.289, valid_acc: 0.303
epoch: 277, step: 287, time: 5.4, train: 4.874, valid: 4.003, train_acc: 0.314, valid_acc: 0.302
epoch: 278, step: 288, time: 0.4, train: 5.018, valid: 3.997, train_acc: 0.295, valid_acc: 0.311
epoch: 279, step: 289, time: 5.4, train: 5.179, valid: 3.997, train_acc: 0.253, valid_acc: 0.284
epoch: 280, step: 290, time: 0.4, train: 5.119, valid: 3.997, train_acc: 0.264, valid_acc: 0.277
epoch: 281, step: 291, time: 5.4, train: 5.357, valid: 3.998, train_acc: 0.254, valid_acc: 0.308
epoch: 282, step: 292, time: 0.4, train: 5.142, valid: 3.982, train_acc: 0.278, valid_acc: 0.299
epoch: 283, step: 293, time: 5.4, train: 5.160, valid: 4.030, train_acc: 0.285, valid_acc: 0.284
epoch: 284, step: 294, time: 0.4, train: 4.967, valid: 4.032, train_acc: 0.280, valid_acc: 0.287
epoch: 285, step: 295, time: 5.5, train: 4.815, valid: 4.018, train_acc: 0.289, valid_acc: 0.308
epoch: 286, step: 296, time: 0.4, train: 4.941, valid: 4.014, train_acc: 0.284, valid_acc: 0.301
epoch: 287, step: 297, time: 5.5, train: 4.764, valid: 4.046, train_acc: 0.300, valid_acc: 0.309
epoch: 288, step: 298, time: 0.4, train: 5.082, valid: 4.018, train_acc: 0.269, valid_acc: 0.290
epoch: 289, step: 299, time: 5.4, train: 4.701, valid: 3.983, train_acc: 0.304, valid_acc: 0.314
epoch: 290, step: 300, time: 0.4, train: 5.037, valid: 3.988, train_acc: 0.263, valid_acc: 0.298
epoch: 291, step: 301, time: 5.4, train: 5.121, valid: 3.970, train_acc: 0.282, valid_acc: 0.320
epoch: 292, step: 302, time: 0.4, train: 4.769, valid: 3.978, train_acc: 0.263, valid_acc: 0.311
epoch: 293, step: 303, time: 5.4, train: 3.701, valid: 4.054, train_acc: 0.425, valid_acc: 0.260
epoch: 294, step: 304, time: 0.4, train: 3.740, valid: 4.213, train_acc: 0.451, valid_acc: 0.248
epoch: 295, step: 305, time: 5.4, train: 3.725, valid: 4.487, train_acc: 0.429, valid_acc: 0.217
epoch: 296, step: 306, time: 0.4, train: 3.548, valid: 4.609, train_acc: 0.456, valid_acc: 0.212
epoch: 297, step: 307, time: 5.3, train: 3.558, valid: 4.663, train_acc: 0.449, valid_acc: 0.212
epoch: 298, step: 308, time: 0.4, train: 3.612, valid: 4.620, train_acc: 0.446, valid_acc: 0.230
epoch: 299, step: 309, time: 5.4, train: 3.477, valid: 4.501, train_acc: 0.454, valid_acc: 0.251
epoch: 300, step: 310, time: 0.4, train: 3.265, valid: 4.414, train_acc: 0.487, valid_acc: 0.279
epoch: 301, step: 311, time: 6.0, train: 3.418, valid: 4.379, train_acc: 0.475, valid_acc: 0.269
epoch: 302, step: 312, time: 0.4, train: 3.383, valid: 4.441, train_acc: 0.462, valid_acc: 0.278
epoch: 303, step: 313, time: 5.3, train: 3.355, valid: 4.536, train_acc: 0.472, valid_acc: 0.262
epoch: 304, step: 314, time: 0.4, train: 3.361, valid: 4.694, train_acc: 0.466, valid_acc: 0.255
epoch: 305, step: 315, time: 5.3, train: 4.812, valid: 4.197, train_acc: 0.302, valid_acc: 0.290
epoch: 306, step: 316, time: 0.5, train: 4.755, valid: 4.172, train_acc: 0.304, valid_acc: 0.298
epoch: 307, step: 317, time: 5.4, train: 4.811, valid: 4.190, train_acc: 0.275, valid_acc: 0.289
epoch: 308, step: 318, time: 0.5, train: 4.814, valid: 4.157, train_acc: 0.284, valid_acc: 0.296
epoch: 309, step: 319, time: 5.2, train: 4.953, valid: 4.106, train_acc: 0.272, valid_acc: 0.297
epoch: 310, step: 320, time: 0.5, train: 4.737, valid: 4.120, train_acc: 0.303, valid_acc: 0.298
epoch: 311, step: 321, time: 5.3, train: 4.837, valid: 4.092, train_acc: 0.286, valid_acc: 0.302
epoch: 312, step: 322, time: 0.5, train: 4.814, valid: 4.056, train_acc: 0.270, valid_acc: 0.313
epoch: 313, step: 323, time: 5.3, train: 4.743, valid: 4.036, train_acc: 0.301, valid_acc: 0.319
epoch: 314, step: 324, time: 0.5, train: 4.709, valid: 4.021, train_acc: 0.301, valid_acc: 0.316
epoch: 315, step: 325, time: 5.2, train: 4.603, valid: 4.030, train_acc: 0.309, valid_acc: 0.315
epoch: 316, step: 326, time: 0.5, train: 4.620, valid: 4.045, train_acc: 0.297, valid_acc: 0.309
epoch: 317, step: 327, time: 5.4, train: 4.746, valid: 2.392, train_acc: 0.293, valid_acc: 0.589
epoch: 318, step: 328, time: 0.7, train: 4.753, valid: 2.397, train_acc: 0.289, valid_acc: 0.589
epoch: 319, step: 329, time: 5.5, train: 4.946, valid: 2.422, train_acc: 0.255, valid_acc: 0.597
epoch: 320, step: 330, time: 0.7, train: 4.709, valid: 2.443, train_acc: 0.300, valid_acc: 0.604
epoch: 321, step: 331, time: 5.5, train: 4.702, valid: 2.468, train_acc: 0.296, valid_acc: 0.596
epoch: 322, step: 332, time: 0.7, train: 4.674, valid: 2.471, train_acc: 0.295, valid_acc: 0.601
epoch: 323, step: 333, time: 5.6, train: 4.823, valid: 2.477, train_acc: 0.272, valid_acc: 0.601
epoch: 324, step: 334, time: 0.7, train: 4.554, valid: 2.484, train_acc: 0.297, valid_acc: 0.611
epoch: 325, step: 335, time: 5.4, train: 4.630, valid: 2.506, train_acc: 0.274, valid_acc: 0.602
epoch: 326, step: 336, time: 0.7, train: 4.734, valid: 2.525, train_acc: 0.276, valid_acc: 0.595
epoch: 327, step: 337, time: 6.6, train: 4.574, valid: 2.554, train_acc: 0.313, valid_acc: 0.596
epoch: 328, step: 338, time: 0.7, train: 4.677, valid: 2.575, train_acc: 0.285, valid_acc: 0.599
epoch: 329, step: 339, time: 5.3, train: 4.690, valid: 4.394, train_acc: 0.284, valid_acc: 0.230
epoch: 330, step: 340, time: 0.5, train: 4.688, valid: 4.715, train_acc: 0.252, valid_acc: 0.229
epoch: 331, step: 341, time: 5.4, train: 4.758, valid: 4.902, train_acc: 0.289, valid_acc: 0.214
epoch: 332, step: 342, time: 0.5, train: 4.808, valid: 4.981, train_acc: 0.267, valid_acc: 0.219
epoch: 333, step: 343, time: 5.2, train: 4.876, valid: 4.839, train_acc: 0.273, valid_acc: 0.226
epoch: 334, step: 344, time: 0.5, train: 4.699, valid: 4.599, train_acc: 0.301, valid_acc: 0.220
epoch: 335, step: 345, time: 2.9, train: 4.486, valid: 4.373, train_acc: 0.314, valid_acc: 0.230
epoch: 336, step: 346, time: 0.5, train: 4.557, valid: 4.234, train_acc: 0.300, valid_acc: 0.227
epoch: 337, step: 347, time: 5.3, train: 4.647, valid: 4.206, train_acc: 0.251, valid_acc: 0.236
epoch: 338, step: 348, time: 0.5, train: 4.536, valid: 4.280, train_acc: 0.302, valid_acc: 0.224
epoch: 339, step: 349, time: 5.3, train: 4.580, valid: 4.433, train_acc: 0.287, valid_acc: 0.215
epoch: 340, step: 350, time: 0.5, train: 4.386, valid: 4.518, train_acc: 0.324, valid_acc: 0.212
epoch: 341, step: 351, time: 5.2, train: 4.314, valid: 3.963, train_acc: 0.326, valid_acc: 0.325
epoch: 342, step: 352, time: 0.2, train: 4.481, valid: 4.013, train_acc: 0.285, valid_acc: 0.332
epoch: 343, step: 353, time: 5.6, train: 4.866, valid: 4.011, train_acc: 0.295, valid_acc: 0.338
epoch: 344, step: 354, time: 0.2, train: 4.654, valid: 4.058, train_acc: 0.288, valid_acc: 0.323
epoch: 345, step: 355, time: 5.2, train: 4.555, valid: 4.047, train_acc: 0.319, valid_acc: 0.339
epoch: 346, step: 356, time: 0.2, train: 4.578, valid: 4.016, train_acc: 0.311, valid_acc: 0.331
epoch: 347, step: 357, time: 5.1, train: 4.736, valid: 3.972, train_acc: 0.301, valid_acc: 0.335
epoch: 348, step: 358, time: 0.2, train: 4.413, valid: 3.954, train_acc: 0.311, valid_acc: 0.326
epoch: 349, step: 359, time: 5.2, train: 4.534, valid: 3.907, train_acc: 0.303, valid_acc: 0.345
epoch: 350, step: 360, time: 0.2, train: 4.327, valid: 3.911, train_acc: 0.319, valid_acc: 0.337
epoch: 351, step: 361, time: 5.2, train: 4.474, valid: 3.892, train_acc: 0.293, valid_acc: 0.333
epoch: 352, step: 362, time: 0.2, train: 4.320, valid: 3.879, train_acc: 0.332, valid_acc: 0.341
epoch: 353, step: 363, time: 5.2, train: 3.617, valid: 3.858, train_acc: 0.442, valid_acc: 0.358
epoch: 354, step: 364, time: 0.4, train: 3.236, valid: 4.038, train_acc: 0.486, valid_acc: 0.310
epoch: 355, step: 365, time: 5.7, train: 3.219, valid: 4.302, train_acc: 0.488, valid_acc: 0.253
epoch: 356, step: 366, time: 0.4, train: 3.283, valid: 4.253, train_acc: 0.473, valid_acc: 0.255
epoch: 357, step: 367, time: 5.3, train: 3.110, valid: 4.030, train_acc: 0.481, valid_acc: 0.321
epoch: 358, step: 368, time: 0.4, train: 3.035, valid: 3.874, train_acc: 0.507, valid_acc: 0.351
epoch: 359, step: 369, time: 5.2, train: 3.011, valid: 3.863, train_acc: 0.512, valid_acc: 0.356
epoch: 360, step: 370, time: 0.4, train: 3.004, valid: 3.915, train_acc: 0.509, valid_acc: 0.358
epoch: 361, step: 371, time: 5.2, train: 3.092, valid: 3.895, train_acc: 0.508, valid_acc: 0.353
epoch: 362, step: 372, time: 0.4, train: 2.988, valid: 3.938, train_acc: 0.526, valid_acc: 0.343
epoch: 363, step: 373, time: 5.2, train: 3.019, valid: 3.900, train_acc: 0.517, valid_acc: 0.371
epoch: 364, step: 374, time: 0.4, train: 2.985, valid: 3.941, train_acc: 0.512, valid_acc: 0.338
epoch: 365, step: 375, time: 5.2, train: 4.509, valid: 4.018, train_acc: 0.300, valid_acc: 0.332
epoch: 366, step: 376, time: 0.2, train: 4.435, valid: 3.995, train_acc: 0.321, valid_acc: 0.316
epoch: 367, step: 377, time: 5.2, train: 4.638, valid: 3.998, train_acc: 0.251, valid_acc: 0.345
epoch: 368, step: 378, time: 0.2, train: 4.556, valid: 3.949, train_acc: 0.294, valid_acc: 0.345
epoch: 369, step: 379, time: 5.2, train: 4.400, valid: 4.041, train_acc: 0.314, valid_acc: 0.326
epoch: 370, step: 380, time: 0.3, train: 4.452, valid: 4.009, train_acc: 0.298, valid_acc: 0.348
epoch: 371, step: 381, time: 5.2, train: 4.534, valid: 4.051, train_acc: 0.297, valid_acc: 0.329
epoch: 372, step: 382, time: 0.2, train: 4.483, valid: 4.046, train_acc: 0.321, valid_acc: 0.336
epoch: 373, step: 383, time: 5.2, train: 4.187, valid: 4.018, train_acc: 0.335, valid_acc: 0.340
epoch: 374, step: 384, time: 0.3, train: 4.383, valid: 3.953, train_acc: 0.338, valid_acc: 0.323
epoch: 375, step: 385, time: 5.2, train: 4.132, valid: 3.958, train_acc: 0.342, valid_acc: 0.330
epoch: 376, step: 386, time: 0.2, train: 4.260, valid: 3.957, train_acc: 0.335, valid_acc: 0.339
epoch: 377, step: 387, time: 5.5, train: 4.640, valid: 3.981, train_acc: 0.309, valid_acc: 0.323
epoch: 378, step: 388, time: 0.3, train: 4.606, valid: 3.972, train_acc: 0.290, valid_acc: 0.307
epoch: 379, step: 389, time: 5.3, train: 4.430, valid: 3.979, train_acc: 0.277, valid_acc: 0.316
epoch: 380, step: 390, time: 0.3, train: 4.545, valid: 3.985, train_acc: 0.300, valid_acc: 0.318
epoch: 381, step: 391, time: 5.4, train: 4.366, valid: 3.960, train_acc: 0.293, valid_acc: 0.340
epoch: 382, step: 392, time: 0.3, train: 4.467, valid: 3.949, train_acc: 0.316, valid_acc: 0.358
epoch: 383, step: 393, time: 5.4, train: 4.251, valid: 3.934, train_acc: 0.327, valid_acc: 0.362
epoch: 384, step: 394, time: 0.3, train: 4.274, valid: 3.874, train_acc: 0.321, valid_acc: 0.365
epoch: 385, step: 395, time: 5.4, train: 4.255, valid: 3.900, train_acc: 0.320, valid_acc: 0.349
epoch: 386, step: 396, time: 0.3, train: 4.258, valid: 3.893, train_acc: 0.339, valid_acc: 0.347
epoch: 387, step: 397, time: 5.4, train: 4.076, valid: 3.925, train_acc: 0.327, valid_acc: 0.327
epoch: 388, step: 398, time: 0.3, train: 4.238, valid: 3.945, train_acc: 0.298, valid_acc: 0.331
epoch: 389, step: 399, time: 5.4, train: 4.228, valid: 4.547, train_acc: 0.324, valid_acc: 0.236
epoch: 390, step: 400, time: 0.3, train: 4.410, valid: 4.361, train_acc: 0.299, valid_acc: 0.253
epoch: 391, step: 401, time: 5.3, train: 4.265, valid: 4.262, train_acc: 0.317, valid_acc: 0.273
epoch: 392, step: 402, time: 0.3, train: 4.259, valid: 4.201, train_acc: 0.325, valid_acc: 0.278
epoch: 393, step: 403, time: 5.4, train: 4.197, valid: 4.208, train_acc: 0.329, valid_acc: 0.264
epoch: 394, step: 404, time: 0.3, train: 4.209, valid: 4.278, train_acc: 0.341, valid_acc: 0.261
epoch: 395, step: 405, time: 5.3, train: 4.156, valid: 4.272, train_acc: 0.313, valid_acc: 0.261
epoch: 396, step: 406, time: 0.3, train: 4.261, valid: 4.227, train_acc: 0.320, valid_acc: 0.265
epoch: 397, step: 407, time: 5.4, train: 4.235, valid: 4.089, train_acc: 0.324, valid_acc: 0.268
epoch: 398, step: 408, time: 0.3, train: 4.149, valid: 4.022, train_acc: 0.313, valid_acc: 0.280
epoch: 399, step: 409, time: 5.3, train: 4.243, valid: 3.980, train_acc: 0.306, valid_acc: 0.288
epoch: 400, step: 410, time: 0.3, train: 3.999, valid: 4.014, train_acc: 0.351, valid_acc: 0.286
epoch: 401, step: 411, time: 6.0, train: 3.029, valid: 4.036, train_acc: 0.519, valid_acc: 0.299
epoch: 402, step: 412, time: 0.5, train: 3.075, valid: 4.174, train_acc: 0.476, valid_acc: 0.292
epoch: 403, step: 413, time: 5.4, train: 3.030, valid: 4.326, train_acc: 0.497, valid_acc: 0.279
epoch: 404, step: 414, time: 0.5, train: 3.029, valid: 4.356, train_acc: 0.491, valid_acc: 0.286
epoch: 405, step: 415, time: 5.5, train: 2.901, valid: 4.291, train_acc: 0.516, valid_acc: 0.294
epoch: 406, step: 416, time: 0.5, train: 3.086, valid: 4.175, train_acc: 0.499, valid_acc: 0.303
epoch: 407, step: 417, time: 5.4, train: 2.911, valid: 4.123, train_acc: 0.536, valid_acc: 0.310
epoch: 408, step: 418, time: 0.5, train: 2.932, valid: 4.113, train_acc: 0.518, valid_acc: 0.304
epoch: 409, step: 419, time: 5.6, train: 2.965, valid: 4.155, train_acc: 0.513, valid_acc: 0.290
epoch: 410, step: 420, time: 0.5, train: 2.918, valid: 4.241, train_acc: 0.509, valid_acc: 0.303
epoch: 411, step: 421, time: 5.3, train: 2.877, valid: 4.296, train_acc: 0.500, valid_acc: 0.296
epoch: 412, step: 422, time: 0.6, train: 2.853, valid: 4.327, train_acc: 0.525, valid_acc: 0.314
epoch: 413, step: 423, time: 5.2, train: 4.400, valid: 4.024, train_acc: 0.308, valid_acc: 0.320
epoch: 414, step: 424, time: 0.2, train: 4.314, valid: 4.035, train_acc: 0.303, valid_acc: 0.312
epoch: 415, step: 425, time: 5.2, train: 4.453, valid: 4.010, train_acc: 0.305, valid_acc: 0.326
